order_id,order_date,customer_id,total_amount,status
2073,2024-01-25,739,78.5,Cancelled
2074,2024-08-05,839,224.37,Cancelled
2075,2024-08-31,700,273.9,Cancelled
2076,2024-05-28,158,325.87,Completed
2077,2024-08-03,420,338.41,Pending
2078,2024-08-18,99,285.44,Pending
2079,2023-11-28,45,425.84,Pending
2080,2024-07-22,183,443.07,Pending
2081,2023-12-20,110,268.42,Pending
2082,2024-03-06,33,306.96,Completed
2083,2024-03-24,674,270.46,Cancelled
2084,2024-06-26,719,315.64,Pending
2085,2024-02-24,376,149.33,Cancelled
2086,2023-12-10,73,55.89,Pending
2087,2024-10-04,672,271.13,Pending
2088,2024-01-18,480,410.46,Pending
2089,2024-08-19,370,301.11,Completed
2090,2024-04-20,842,216.08,Cancelled
2091,2024-01-05,60,420.64,Completed
2092,2024-01-26,542,68.29,Pending
2093,2023-11-22,855,186.76,Pending
2094,2024-02-21,984,283.77,Pending
2095,2024-06-21,743,153.96,Completed
2096,2024-07-11,195,136.9,Cancelled
2097,2023-11-13,255,306.51,Pending
2098,2024-04-10,572,387.14,Completed
2099,2024-09-29,765,97.48,Cancelled
2100,2024-07-17,591,211.08,Completed
2101,2024-04-23,720,349.36,Pending
2102,2024-08-03,171,406.61,Cancelled
2103,2024-01-19,412,277.11,Cancelled
2104,2024-08-04,162,290.26,Cancelled
2105,2024-01-24,454,470.08,Completed
2106,2024-02-25,564,496.16,Completed
2107,2024-02-07,866,217.27,Cancelled
2108,2024-07-09,441,421.77,Completed
2109,2024-04-05,624,158.33,Cancelled
2110,2024-02-21,220,218.78,Cancelled
2111,2024-08-16,949,385.06,Completed
2112,2024-04-07,985,253.58,Completed
2113,2024-07-13,1,376.84,Completed
2114,2024-01-24,611,57.34,Pending
2115,2024-05-23,912,185.83,Completed
2116,2024-01-30,228,146.67,Completed
2117,2024-06-02,23,397.19,Cancelled
2118,2023-10-29,843,174.18,Cancelled
2119,2024-08-06,524,300.35,Cancelled
2120,2023-12-09,159,92.43,Completed
2121,2023-12-12,365,120.25,Completed
2122,2024-05-05,376,450.33,Pending
2123,2024-02-05,239,165.31,Completed
2124,2023-10-26,95,306.72,Cancelled
2125,2024-01-09,940,147.85,Pending
2126,2024-09-21,741,196.11,Completed
2127,2024-03-08,178,269.72,Cancelled
2128,2024-05-21,720,309.3,Pending
2129,2024-03-04,610,339.01,Pending
2130,2024-07-19,749,413.75,Completed
2131,2024-02-06,81,401.05,Completed
2132,2024-02-12,357,445.91,Completed
2133,2024-07-20,427,468.61,Pending
2134,2023-12-16,891,396.68,Cancelled
2135,2024-05-23,669,432.27,Pending
2136,2024-06-18,650,399.84,Completed
2137,2024-02-11,56,187.15,Pending
2138,2024-04-17,327,292.97,Pending
2139,2024-07-18,335,276.08,Pending
2140,2024-04-03,157,72.73,Cancelled
2141,2024-07-03,403,486.97,Cancelled
2142,2024-02-07,590,277.13,Pending
2143,2023-12-14,443,180.4,Completed
2144,2024-07-30,152,109.49,Pending
2145,2024-08-23,488,307.15,Pending
2146,2024-07-11,562,229.64,Pending
2147,2023-12-04,409,275.82,Cancelled
2148,2023-12-11,134,392.91,Completed
2149,2024-06-07,573,139.15,Completed
2150,2024-02-06,668,307.1,Cancelled
2151,2024-09-13,631,498.69,Cancelled
2152,2024-03-13,253,159.04,Completed
2153,2024-01-23,796,243.53,Cancelled
2154,2024-06-19,947,309.21,Pending
2155,2024-01-12,688,236.11,Completed
2156,2023-10-26,357,135.72,Completed
2157,2024-09-10,609,344.93,Completed
2158,2024-01-06,174,494.44,Cancelled
2159,2024-05-29,842,495.57,Completed
2160,2024-02-10,639,115.62,Pending
2161,2023-12-12,947,418.18,Pending
2162,2024-05-29,702,218.22,Cancelled
2163,2023-10-20,874,88.62,Cancelled
2164,2024-01-24,56,159.37,Cancelled
2165,2024-03-05,949,116.45,Completed
2166,2024-07-22,15,204.47,Pending
2167,2024-04-30,313,252.53,Pending
2168,2024-07-31,340,144.05,Cancelled
2169,2024-09-17,217,141.71,Cancelled
2170,2024-05-03,769,166.4,Completed
2171,2024-03-21,638,378.47,Pending
2172,2024-04-18,712,364.44,Pending
2173,2024-06-12,386,312.35,Cancelled
2174,2024-09-29,540,69.57,Pending
2175,2023-12-21,62,177.81,Cancelled
2176,2024-02-26,633,172.08,Completed
2177,2024-06-22,671,475.33,Pending
2178,2023-12-15,398,347.17,Cancelled
2179,2024-05-31,873,460.79,Completed
2180,2024-09-11,886,98.55,Completed
2181,2024-04-27,889,447.53,Completed
2182,2024-02-15,237,490.91,Cancelled
2183,2024-05-06,727,94.82,Completed
2184,2024-03-09,497,440.05,Cancelled
2185,2024-03-10,91,133.89,Cancelled
2186,2024-09-16,990,256.09,Cancelled
2187,2024-10-09,23,67.89,Cancelled
2188,2024-04-21,313,200.11,Completed
2189,2024-06-23,763,120.65,Completed
2190,2023-12-20,701,208.36,Cancelled
2191,2024-09-18,310,156.29,Cancelled
2192,2024-05-06,283,415.35,Cancelled
2193,2024-04-20,264,445.4,Pending
2194,2023-12-23,967,299.72,Completed
2195,2024-04-20,231,118.27,Completed
2196,2024-09-28,673,111.77,Cancelled
2197,2024-03-11,392,284.32,Cancelled
2198,2023-10-21,628,442.72,Cancelled
2199,2024-07-01,233,237.8,Cancelled
2200,2023-11-10,157,241.91,Completed
2201,2024-02-25,932,322.42,Completed
2202,2024-01-11,556,109.3,Cancelled
2203,2024-02-13,142,311.46,Cancelled
2204,2024-01-04,820,141.04,Pending
2205,2024-01-11,317,359.84,Cancelled
2206,2023-12-13,932,110.86,Pending
2207,2024-02-01,672,469.86,Pending
2208,2024-06-08,326,80.52,Cancelled
2209,2024-08-13,972,373.75,Pending
2210,2024-07-25,326,427.79,Pending
2211,2024-08-17,745,63.27,Completed
2212,2023-12-01,902,487.8,Completed
2213,2024-06-24,311,249.35,Cancelled
2214,2023-12-31,956,382.25,Pending
2215,2024-03-02,798,134.57,Pending
2216,2024-04-26,190,61.79,Cancelled
2217,2024-04-11,632,170.09,Cancelled
2218,2024-05-24,628,153.91,Pending
2219,2024-10-04,237,359.32,Completed
2220,2024-06-20,82,359.66,Completed
2221,2024-10-01,138,276.05,Cancelled
2222,2023-10-20,481,370.41,Completed
2223,2024-09-06,189,433.46,Completed
2224,2024-07-31,486,111.88,Pending
2225,2024-09-08,232,64.5,Pending
2226,2024-08-29,948,171.44,Completed
2227,2024-08-15,228,384.06,Pending
2228,2024-08-16,776,142.05,Pending
2229,2024-05-06,950,479.61,Completed
2230,2024-09-28,888,327.68,Cancelled
2231,2024-01-12,333,440.05,Pending
2232,2024-07-29,438,232.19,Pending
2233,2024-01-02,623,380.9,Completed
2234,2024-03-05,738,190.8,Cancelled
2235,2024-06-29,962,384.11,Cancelled
2236,2023-10-28,550,286.35,Cancelled
2237,2024-03-18,806,67.33,Pending
2238,2024-06-15,463,255.61,Pending
2239,2023-11-23,899,498.13,Cancelled
2240,2024-02-20,551,228.03,Cancelled
2241,2024-04-30,41,300.97,Cancelled
2242,2023-11-11,784,333.79,Pending
2243,2024-01-29,195,181.03,Completed
2244,2024-05-17,906,187.05,Completed
2245,2024-05-10,473,124.92,Completed
2246,2024-09-08,628,463.56,Cancelled
2247,2024-07-29,530,456.65,Completed
2248,2024-05-11,850,340.75,Pending
2249,2024-09-18,740,275.3,Pending
2250,2023-11-15,798,313.45,Cancelled
2251,2024-08-20,560,110.89,Completed
2252,2023-11-06,332,252.9,Pending
2253,2024-04-06,465,315.64,Cancelled
2254,2024-05-23,918,140.87,Completed
2255,2024-05-06,93,162.54,Cancelled
2256,2024-01-20,665,458.22,Pending
2257,2024-01-19,736,379.97,Pending
2258,2024-01-23,117,367.8,Cancelled
2259,2024-08-20,372,88.39,Cancelled
2260,2024-07-29,394,377.09,Cancelled
2261,2023-12-25,627,477.39,Completed
2262,2024-07-09,564,221.27,Pending
2263,2024-10-13,935,200.84,Cancelled
2264,2024-06-24,884,117.54,Pending
2265,2024-09-13,184,396.12,Pending
2266,2024-01-19,430,188.63,Cancelled
2267,2024-01-12,788,482.43,Completed
2268,2024-07-09,642,131.31,Pending
2269,2024-07-20,984,141.28,Cancelled
2270,2024-04-10,784,163.9,Completed
2271,2023-12-23,510,434.93,Cancelled
2272,2023-10-31,827,52.59,Completed
2273,2024-06-08,244,147.59,Cancelled
2274,2024-01-27,488,254.18,Completed
2275,2024-05-17,82,320.55,Pending
2276,2024-01-31,251,446.98,Completed
2277,2023-11-20,635,332.89,Pending
2278,2024-07-30,51,133.18,Pending
2279,2023-12-28,669,207.06,Pending
2280,2024-07-26,875,64.59,Cancelled
2281,2024-09-02,859,321.48,Completed
2282,2024-10-06,943,89.47,Pending
2283,2023-11-09,427,497.18,Pending
2284,2024-10-01,689,177.97,Cancelled
2285,2024-09-30,709,364.93,Cancelled
2286,2023-12-06,807,302.98,Completed
2287,2024-05-05,768,310.53,Pending
2288,2024-02-10,96,395.83,Completed
2289,2023-11-08,378,453.89,Pending
2290,2024-01-04,777,242.3,Cancelled
2291,2024-01-12,67,181.77,Pending
2292,2024-01-18,125,362.58,Completed
2293,2024-05-30,338,287.17,Cancelled
2294,2024-08-06,215,363.12,Cancelled
2295,2024-05-28,60,99.19,Cancelled
2296,2024-04-18,645,288.03,Pending
2297,2024-04-13,496,375.83,Cancelled
2298,2023-11-23,957,404.68,Cancelled
2299,2024-05-11,295,242.17,Completed
2300,2024-09-22,266,286.43,Cancelled
2301,2024-08-14,363,467.2,Cancelled
2302,2023-11-04,577,273.38,Cancelled
2303,2024-02-16,648,273.98,Pending
2304,2024-08-17,905,324.23,Cancelled
2305,2024-06-18,298,490.67,Pending
2306,2023-11-13,122,60.79,Cancelled
2307,2023-12-31,816,103.07,Pending
2308,2024-04-18,819,326.89,Completed
2309,2023-11-30,424,70.47,Completed
2310,2024-04-04,574,412.72,Pending
2311,2023-11-17,12,338.28,Cancelled
2312,2024-04-17,289,164.49,Pending
2313,2023-12-31,316,185.13,Cancelled
2314,2023-11-23,332,395.16,Pending
2315,2024-05-13,703,199.98,Completed
2316,2024-05-31,742,306.01,Pending
2317,2024-01-07,853,129.03,Completed
2318,2024-06-04,854,202.07,Cancelled
2319,2024-04-22,491,462.27,Pending
2320,2024-02-09,662,111.09,Pending
2321,2024-05-24,643,257.28,Cancelled
2322,2023-10-19,918,200.8,Completed
2323,2024-05-28,951,384.16,Cancelled
2324,2024-03-30,307,304.22,Cancelled
2325,2024-09-14,324,299.83,Pending
2326,2024-10-01,214,309.83,Completed
2327,2023-11-28,819,462.28,Completed
2328,2024-07-21,68,486.33,Completed
2329,2024-09-24,861,64.03,Completed
2330,2024-04-04,642,290.42,Pending
2331,2024-08-12,585,322.56,Pending
2332,2024-06-21,610,102.58,Completed
2333,2023-12-30,723,436.02,Cancelled
2334,2024-05-31,33,172.17,Pending
2335,2024-08-23,509,444.67,Completed
2336,2024-06-18,463,423.26,Completed
2337,2024-06-10,222,286.3,Pending
2338,2024-08-04,115,218.4,Pending
2339,2024-04-10,797,140.94,Pending
2340,2023-10-16,455,277.7,Completed
2341,2024-01-21,927,275.02,Pending
2342,2024-08-04,349,465.64,Cancelled
2343,2024-03-22,895,285.63,Completed
2344,2024-06-05,147,396.27,Pending
2345,2024-01-29,842,492.02,Cancelled
2346,2024-04-24,693,496.72,Pending
2347,2024-06-17,742,66.45,Completed
2348,2023-12-23,731,439.16,Pending
2349,2024-02-20,5,189.94,Pending
2350,2024-04-30,704,431.66,Pending
2351,2024-04-20,342,260.09,Pending
2352,2024-05-02,106,284.26,Cancelled
2353,2024-02-03,764,190.62,Cancelled
2354,2024-06-22,777,190.46,Pending
2355,2024-02-09,329,140.25,Completed
2356,2024-01-26,284,289.52,Completed
2357,2024-09-16,688,102.94,Pending
2358,2024-05-09,162,173.14,Pending
2359,2024-01-20,982,330.33,Cancelled
2360,2024-02-25,105,142.96,Completed
2361,2024-01-30,563,193.32,Pending
2362,2024-07-05,966,366.96,Completed
2363,2024-05-20,588,160.17,Pending
2364,2024-04-28,319,325.97,Completed
2365,2024-02-12,554,249.64,Pending
2366,2024-06-15,30,261.83,Cancelled
2367,2024-04-03,52,97.67,Pending
2368,2023-11-28,89,241.91,Pending
2369,2024-08-04,722,318.25,Cancelled
2370,2023-12-25,645,426.28,Cancelled
2371,2024-04-22,457,327.34,Completed
2372,2023-10-18,341,417.85,Cancelled
2373,2024-02-16,777,351.89,Cancelled
2374,2024-09-26,81,488.16,Completed
2375,2024-04-30,582,109.31,Cancelled
2376,2024-04-15,480,93.77,Completed
2377,2024-04-25,701,339.99,Completed
2378,2023-12-18,482,154.26,Pending
2379,2023-12-24,148,437.49,Cancelled
2380,2023-11-10,265,460.79,Completed
2381,2024-08-06,188,364.83,Cancelled
2382,2024-03-31,339,404.95,Completed
2383,2024-07-03,465,269.38,Pending
2384,2024-02-11,487,100.8,Completed
2385,2023-11-21,473,430.59,Completed
2386,2024-10-09,787,206.88,Cancelled
2387,2024-09-14,131,278.58,Completed
2388,2024-04-05,838,371.42,Pending
2389,2024-02-25,334,300.27,Pending
2390,2024-06-19,812,185.95,Completed
2391,2024-07-08,411,315.74,Pending
2392,2024-05-12,636,159.66,Pending
2393,2024-08-30,998,267.07,Pending
2394,2023-12-25,349,143.71,Cancelled
2395,2023-12-30,606,244.02,Completed
2396,2024-08-13,581,404.3,Cancelled
2397,2023-11-27,711,156.27,Cancelled
2398,2024-08-07,686,85.05,Cancelled
2399,2024-01-14,588,426.54,Pending
2400,2024-01-06,607,318.23,Completed
2401,2024-02-12,569,93.94,Completed
2402,2024-04-27,181,188.62,Completed
2403,2024-02-11,72,319.22,Cancelled
2404,2024-02-17,834,318.38,Completed
2405,2024-08-08,336,272.43,Cancelled
2406,2024-05-08,63,90.74,Pending
2407,2024-04-16,909,311.35,Cancelled
2408,2023-11-24,830,50.08,Pending
2409,2024-07-07,677,117.15,Cancelled
2410,2024-02-09,299,225.49,Cancelled
2411,2024-10-10,458,138.05,Cancelled
2412,2024-06-08,899,192.47,Cancelled
2413,2024-01-05,814,460.94,Completed
2414,2024-05-24,941,474.5,Completed
2415,2024-07-02,736,492.16,Completed
2416,2023-12-15,92,312.23,Cancelled
2417,2024-02-18,523,231.89,Pending
2418,2023-12-15,873,182.38,Completed
2419,2023-12-29,923,297.0,Pending
2420,2024-08-08,1,366.51,Completed
2421,2024-03-17,113,437.56,Pending
2422,2024-08-16,241,244.27,Cancelled
2423,2023-12-21,404,331.35,Cancelled
2424,2024-09-11,392,232.71,Completed
2425,2023-12-16,559,145.05,Pending
2426,2024-06-08,487,112.58,Cancelled
2427,2024-06-29,394,429.5,Completed
2428,2023-12-16,861,237.76,Completed
2429,2024-02-19,894,351.53,Pending
2430,2024-05-03,12,82.29,Pending
2431,2024-04-16,148,374.6,Completed
2432,2024-06-25,674,246.53,Pending
2433,2024-06-03,87,111.75,Completed
2434,2024-08-17,881,255.21,Cancelled
2435,2024-03-25,619,468.64,Cancelled
2436,2024-08-13,185,254.48,Completed
2437,2024-07-24,566,419.03,Completed
2438,2024-01-28,364,151.58,Completed
2439,2024-01-12,620,53.34,Completed
2440,2024-10-12,868,378.91,Cancelled
2441,2024-01-26,514,171.16,Cancelled
2442,2024-04-16,591,215.14,Pending
2443,2024-10-12,582,267.47,Completed
2444,2024-09-12,116,311.12,Cancelled
2445,2024-09-04,82,113.94,Cancelled
2446,2024-02-10,540,492.61,Completed
2447,2024-03-08,477,282.63,Cancelled
2448,2023-12-11,912,324.53,Pending
2449,2024-02-11,484,333.8,Cancelled
2450,2024-02-22,984,350.92,Cancelled
2451,2024-07-24,649,292.64,Cancelled
2452,2024-03-01,320,325.87,Completed
2453,2024-09-02,548,400.34,Completed
2454,2024-07-31,465,280.7,Completed
2455,2024-02-15,588,380.22,Completed
2456,2024-04-07,362,482.26,Completed
2457,2024-02-12,297,125.38,Cancelled
2458,2024-03-29,946,318.94,Completed
2459,2024-05-21,745,403.26,Completed
2460,2024-03-16,63,333.19,Cancelled
2461,2024-08-07,174,307.79,Cancelled
2462,2024-03-25,299,414.0,Cancelled
2463,2023-10-18,28,179.07,Pending
2464,2024-08-07,130,277.52,Completed
2465,2024-10-15,259,109.64,Completed
2466,2024-03-20,282,436.04,Pending
2467,2023-11-06,760,100.2,Pending
2468,2024-03-22,932,316.3,Pending
2469,2024-03-01,675,250.99,Pending
2470,2024-06-22,268,402.14,Pending
2471,2024-08-23,497,131.36,Cancelled
2472,2023-12-09,883,64.89,Pending
2473,2024-04-10,991,115.28,Pending
2474,2024-08-08,858,273.18,Completed
2475,2024-01-30,789,222.43,Cancelled
2476,2023-10-23,451,376.7,Pending
2477,2024-08-28,216,309.99,Completed
2478,2024-07-15,56,339.02,Pending
2479,2024-01-02,54,125.42,Completed
2480,2024-01-05,488,185.62,Cancelled
2481,2024-06-29,972,388.59,Cancelled
2482,2024-07-20,240,220.91,Cancelled
2483,2024-01-23,400,263.57,Pending
2484,2024-02-07,544,441.62,Pending
2485,2024-09-03,296,467.25,Completed
2486,2024-03-09,392,355.32,Cancelled
2487,2023-10-25,700,480.14,Pending
2488,2024-02-17,940,289.08,Completed
2489,2024-03-30,980,429.91,Cancelled
2490,2024-08-18,941,343.43,Completed
2491,2024-03-12,344,171.65,Pending
2492,2024-02-19,262,344.45,Completed
2493,2024-05-19,473,397.92,Cancelled
2494,2024-05-20,248,380.44,Cancelled
2495,2024-07-29,789,137.72,Completed
2496,2024-01-01,694,360.63,Pending
2497,2024-08-20,321,296.43,Cancelled
2498,2024-01-07,9,424.26,Pending
2499,2024-06-11,422,93.96,Pending
2500,2024-04-28,702,250.67,Pending
2501,2024-04-03,743,177.48,Pending
2502,2024-09-12,35,60.67,Pending
2503,2024-01-30,59,472.33,Cancelled
2504,2023-11-26,916,425.96,Cancelled
2505,2023-11-13,654,104.81,Pending
2506,2024-01-18,89,435.4,Pending
2507,2023-12-17,385,345.38,Cancelled
2508,2024-02-19,580,411.44,Pending
2509,2024-07-22,918,99.88,Pending
2510,2024-04-19,260,182.56,Cancelled
2511,2024-10-15,959,84.07,Completed
2512,2024-07-22,945,497.86,Completed
2513,2024-06-02,709,456.53,Completed
2514,2024-04-15,264,122.88,Pending
2515,2023-11-02,284,399.7,Completed
2516,2024-08-14,398,199.69,Pending
2517,2024-06-28,265,480.02,Completed
2518,2024-03-15,183,248.26,Completed
2519,2024-07-09,951,140.3,Completed
2520,2024-10-02,183,340.47,Pending
2521,2024-07-16,148,293.28,Completed
2522,2024-04-22,224,326.28,Pending
2523,2024-01-21,935,248.71,Completed
2524,2024-02-01,106,65.69,Pending
2525,2024-06-07,586,377.4,Completed
2526,2024-05-30,20,453.43,Pending
2527,2024-03-09,669,338.15,Pending
2528,2023-11-08,681,225.72,Pending
2529,2023-11-24,717,198.42,Completed
2530,2023-11-06,589,51.67,Cancelled
2531,2024-06-20,963,396.95,Completed
2532,2024-02-26,447,231.76,Cancelled
2533,2024-01-31,800,415.52,Pending
2534,2024-05-11,554,151.63,Completed
2535,2024-03-07,978,360.17,Completed
2536,2024-04-03,125,305.26,Completed
2537,2024-10-08,342,356.83,Completed
2538,2024-02-03,57,334.52,Cancelled
2539,2023-11-28,93,214.41,Completed
2540,2024-04-16,83,428.53,Completed
2541,2023-12-07,664,141.4,Cancelled
2542,2024-09-22,41,485.38,Cancelled
2543,2024-08-02,196,184.49,Completed
2544,2023-11-13,918,98.05,Cancelled
2545,2024-02-19,368,268.93,Cancelled
2546,2024-08-12,449,380.9,Pending
2547,2024-07-26,37,136.89,Cancelled
2548,2024-03-24,608,157.32,Completed
2549,2024-08-31,65,406.73,Cancelled
2550,2023-12-13,316,274.86,Completed
2551,2024-09-19,990,498.13,Pending
2552,2023-12-13,348,75.22,Cancelled
2553,2024-06-01,44,232.48,Pending
2554,2024-02-09,827,344.23,Cancelled
2555,2024-05-25,470,473.04,Cancelled
2556,2024-01-01,153,383.47,Pending
2557,2024-05-21,948,82.42,Cancelled
2558,2023-11-19,145,270.0,Pending
2559,2024-04-03,483,458.23,Cancelled
2560,2024-01-19,47,159.21,Cancelled
2561,2024-02-20,134,56.46,Cancelled
2562,2024-05-25,52,457.1,Pending
2563,2024-05-15,468,325.05,Cancelled
2564,2024-08-07,66,418.01,Pending
2565,2024-06-28,117,273.71,Cancelled
2566,2024-01-25,226,78.4,Pending
2567,2024-05-19,437,201.8,Cancelled
2568,2024-05-09,695,230.9,Pending
2569,2024-08-28,1000,357.84,Cancelled
2570,2024-02-06,141,194.72,Pending
2571,2024-07-09,783,70.51,Pending
2572,2023-10-24,344,78.45,Completed
2573,2023-12-09,145,390.9,Pending
2574,2024-08-10,714,216.47,Pending
2575,2024-08-10,450,159.64,Cancelled
2576,2023-11-11,42,110.02,Cancelled
2577,2024-09-18,628,219.26,Pending
2578,2024-08-16,17,445.83,Pending
2579,2024-07-13,7,53.25,Pending
2580,2024-07-18,724,343.29,Completed
2581,2024-07-29,427,362.08,Completed
2582,2024-02-14,709,107.1,Pending
2583,2024-09-11,656,171.93,Completed
2584,2024-03-04,422,157.66,Pending
2585,2024-10-01,626,361.25,Cancelled
2586,2024-08-11,185,372.74,Cancelled
2587,2024-04-06,974,89.61,Completed
2588,2024-08-01,357,238.45,Cancelled
2589,2024-09-23,242,136.36,Cancelled
2590,2024-01-07,98,328.51,Cancelled
2591,2023-12-26,520,148.67,Cancelled
2592,2024-02-17,676,143.65,Pending
2593,2024-04-14,199,100.71,Pending
2594,2024-01-12,702,429.7,Completed
2595,2024-04-11,510,129.35,Cancelled
2596,2024-03-04,945,69.4,Cancelled
2597,2024-02-22,373,178.28,Completed
2598,2024-01-01,258,200.43,Completed
2599,2024-07-05,45,96.99,Pending
2600,2024-07-15,948,291.81,Pending
2601,2024-01-24,805,63.08,Cancelled
2602,2024-01-23,119,81.89,Pending
2603,2024-06-06,739,250.17,Cancelled
2604,2024-08-01,334,238.58,Cancelled
2605,2024-10-12,694,454.27,Pending
2606,2023-10-24,798,99.56,Pending
2607,2023-12-09,101,156.7,Completed
2608,2023-12-01,891,139.98,Pending
2609,2024-06-21,76,261.95,Completed
2610,2024-03-23,56,450.72,Pending
2611,2024-03-29,222,467.55,Completed
2612,2024-03-17,183,224.3,Pending
2613,2024-08-24,469,373.92,Cancelled
2614,2024-04-21,368,489.0,Pending
2615,2024-08-20,344,107.25,Cancelled
2616,2023-11-03,583,76.84,Pending
2617,2024-09-02,114,433.24,Completed
2618,2024-05-08,429,127.04,Completed
2619,2023-11-08,226,448.88,Cancelled
2620,2024-10-04,161,405.3,Cancelled
2621,2024-05-01,976,325.19,Pending
2622,2024-03-09,592,486.56,Pending
2623,2023-10-22,89,235.26,Cancelled
2624,2024-05-22,501,437.99,Pending
2625,2024-04-02,606,263.07,Completed
2626,2023-10-28,286,56.53,Completed
2627,2024-04-28,754,442.67,Pending
2628,2024-09-19,336,245.41,Pending
2629,2024-08-21,914,467.37,Pending
2630,2024-02-20,936,308.17,Pending
2631,2024-08-17,428,491.08,Pending
2632,2024-05-12,482,380.06,Cancelled
2633,2024-04-24,35,241.56,Completed
2634,2024-02-02,491,414.37,Cancelled
2635,2024-05-26,842,94.1,Completed
2636,2024-02-22,247,87.39,Pending
2637,2024-06-18,710,379.3,Pending
2638,2023-11-11,136,211.28,Pending
2639,2024-07-27,664,499.53,Pending
2640,2023-11-14,492,351.07,Pending
2641,2024-05-22,721,256.68,Cancelled
2642,2023-11-20,766,312.65,Completed
2643,2024-05-19,475,397.33,Cancelled
2644,2024-08-14,416,133.23,Completed
2645,2023-11-28,642,258.93,Cancelled
2646,2024-05-09,2,437.17,Pending
2647,2023-12-16,395,452.05,Completed
2648,2024-08-21,544,64.72,Completed
2649,2024-05-02,771,171.41,Cancelled
2650,2024-09-08,556,308.85,Pending
2651,2024-09-10,807,358.1,Cancelled
2652,2023-11-19,902,201.06,Pending
2653,2024-05-25,528,475.4,Cancelled
2654,2024-10-08,373,449.59,Pending
2655,2024-04-14,393,214.52,Cancelled
2656,2024-06-08,42,214.51,Pending
2657,2024-06-24,664,301.46,Pending
2658,2023-12-29,575,369.2,Pending
2659,2024-08-03,142,491.56,Pending
2660,2023-11-13,553,101.1,Completed
2661,2024-08-08,756,472.62,Cancelled
2662,2024-07-07,893,481.6,Pending
2663,2024-03-31,772,385.26,Pending
2664,2024-08-28,329,208.72,Completed
2665,2024-01-31,516,356.1,Completed
2666,2024-04-13,56,78.52,Completed
2667,2024-04-08,464,268.8,Cancelled
2668,2024-09-25,850,105.22,Cancelled
2669,2024-09-21,545,355.24,Cancelled
2670,2024-07-28,922,181.52,Cancelled
2671,2023-12-14,377,409.96,Cancelled
2672,2024-06-24,829,490.14,Pending
2673,2024-02-21,193,451.36,Completed
2674,2023-11-13,90,86.08,Pending
2675,2023-12-25,296,481.22,Pending
2676,2024-06-23,112,124.14,Pending
2677,2024-05-26,714,116.58,Pending
2678,2024-02-24,896,141.92,Cancelled
2679,2024-04-09,24,181.93,Cancelled
2680,2024-05-07,555,469.27,Completed
2681,2024-08-14,356,239.06,Cancelled
2682,2024-07-10,661,59.67,Pending
2683,2024-07-29,65,59.92,Pending
2684,2024-08-29,855,476.35,Cancelled
2685,2024-03-31,344,235.26,Completed
2686,2024-09-25,672,340.72,Completed
2687,2023-10-24,498,317.01,Cancelled
2688,2024-03-19,543,428.86,Completed
2689,2024-05-26,469,186.84,Pending
2690,2024-02-07,920,405.21,Pending
2691,2023-10-18,809,167.0,Completed
2692,2024-06-14,381,486.83,Pending
2693,2024-09-01,152,208.9,Completed
2694,2024-03-15,980,124.86,Pending
2695,2023-10-23,729,290.89,Pending
2696,2023-10-19,997,128.91,Cancelled
2697,2024-01-11,710,457.12,Pending
2698,2024-02-18,166,157.06,Pending
2699,2024-03-29,325,308.54,Completed
2700,2023-12-13,267,216.35,Pending
2701,2024-01-24,576,368.21,Cancelled
2702,2024-09-12,325,490.11,Pending
2703,2024-01-10,382,251.79,Pending
2704,2024-05-29,547,185.7,Pending
2705,2024-07-03,415,468.98,Pending
2706,2024-08-09,971,256.12,Completed
2707,2024-02-19,160,51.93,Cancelled
2708,2024-05-09,560,489.02,Completed
2709,2024-04-10,663,367.45,Completed
2710,2024-06-25,918,180.42,Cancelled
2711,2024-06-30,683,116.19,Cancelled
2712,2024-01-01,747,458.1,Completed
2713,2024-08-10,347,360.12,Cancelled
2714,2024-08-30,491,455.08,Pending
2715,2024-05-26,695,297.93,Completed
2716,2024-10-09,26,230.73,Pending
2717,2024-03-01,457,210.83,Completed
2718,2024-09-26,57,323.67,Pending
2719,2024-09-21,598,286.9,Completed
2720,2024-07-19,201,60.15,Cancelled
2721,2024-09-16,870,250.46,Cancelled
2722,2024-05-27,981,89.32,Cancelled
2723,2023-12-14,404,137.5,Completed
2724,2023-12-28,618,322.29,Pending
2725,2024-08-11,931,350.04,Completed
2726,2023-12-12,152,372.18,Completed
2727,2024-01-04,379,223.75,Pending
2728,2024-02-12,292,205.21,Completed
2729,2023-12-25,457,443.44,Pending
2730,2023-11-24,221,377.53,Completed
2731,2023-10-26,760,496.67,Completed
2732,2024-05-10,296,123.71,Cancelled
2733,2024-06-05,994,453.98,Cancelled
2734,2024-09-08,918,236.39,Cancelled
2735,2023-10-31,613,88.74,Pending
2736,2024-08-13,311,263.58,Cancelled
2737,2023-12-04,344,79.75,Cancelled
2738,2024-05-12,775,219.1,Pending
2739,2024-02-28,420,337.46,Completed
2740,2023-11-11,425,128.7,Completed
2741,2024-02-20,728,305.56,Pending
2742,2024-09-18,205,133.7,Completed
2743,2024-02-15,297,299.24,Pending
2744,2024-10-10,843,421.81,Cancelled
2745,2024-01-13,312,272.35,Cancelled
2746,2024-06-27,475,151.03,Pending
2747,2024-01-05,158,168.2,Cancelled
2748,2024-01-02,855,336.45,Pending
